  name World1
  file ./data/maps/world1.bmp
  screen_orig_x 1024
  screen_orig_y 384
  tiles_orig_size_x 8
  tiles_orig_size_y 8
  screen_tiles_x 1024
  screen_tiles_y 416
  tiles_new_size_x  32
  tiles_new_size_y  32
  num_scroll_planes 1
  scroll1 ./data/maps/world1_scroll1.bmp
  scroll1_size_x   1024
  scroll1_size_y    768
  map
1 1, 2 1, 3 1, 4 1, 5 1, 6 1, 7 1, 8 1, 9 1, 10 1, 11 1, 12 1, 13 1, 14 1, 7 1, 8 1, 3 1, 4 1, 5 1, 6 1, 7 1, 8 1, 9 1, 10 1, 11 1, 12 1, 13 1, 14 1, 3 1, 4 1, 5 1, 6 1, 15 1, 16 1, 17 1, 18 1, 19 1, 20 1, 21 1, 22 1, 23 1, 24 1, 25 1, 26 1, 27 1, 20 1, 21 1, 22 1, 23 1, 24 1, 28 1, 20 1, 21 1, 22 1, 23 1, 24 1, 25 1, 26 1, 15 1, 16 1, 17 1, 18 1, 19 1, 20 1, 15 1, 16 1, 17 1, 18 1, 19 1, 20 1, 21 1, 22 1, 23 1, 24 1, 25 1, 26 1, 27 1, 20 1, 21 1, 22 1, 23 1, 24 1, 28 1, 20 1, 21 1, 22 1, 23 1, 24 1, 25 1, 26 1, 15 1, 16 1, 17 1, 18 1, 19 1, 20 1, 1 1, 2 1, 3 1, 4 1, 5 1, 6 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 30 1
29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 64 0, 65 0, 66 0, 67 0, 64 0, 65 0, 66 0, 67 0, 64 0, 65 0, 66 0, 67 0, 68 0, 65 0, 66 0, 69 0, 70 0, 65 0, 66 0, 67 0, 71 0, 72 0, 71 0, 72 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 52 1
29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 73 1, 74 1, 75 1, 76 1, 77 1, 74 1, 75 1, 76 1, 78 1, 79 1, 80 1, 81 1, 78 1, 79 1, 80 1, 81 1, 78 1, 79 1, 80 1, 81 1, 78 1, 79 1, 80 1, 82 1, 83 1, 84 1, 85 1, 86 1, 80 1, 81 1, 78 1, 79 1, 80 1, 81 1, 78 1, 79 1, 80 1, 81 1, 78 1, 79 1, 78 1, 79 1, 80 1, 81 1, 78 1, 79 1, 80 1, 81 1, 78 1, 79 1, 80 1, 81 1, 78 1, 79 1, 80 1, 82 1, 83 1, 84 1, 85 1, 86 1, 80 1, 81 1, 78 1, 79 1, 80 1, 81 1, 78 1, 79 1, 80 1, 81 1, 78 1, 79 1, 77 1, 74 1, 75 1, 76 1, 77 1, 74 1, 75 1, 76 1, 77 1, 74 1, 75 1, 76 1, 77 1, 74 1, 75 1, 76 1, 77 1, 74 1, 75 1, 76 1, 77 1, 74 1, 75 1, 87 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 53 1
29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 49 1, 88 1, 89 1, 90 1, 91 1, 92 1, 1 1, 2 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 13 1, 14 1, 93 1, 94 0, 95 1, 96 0, 97 0, 98 0, 99 1, 88 1, 100 1, 101 1, 102 1, 103 1, 104 1, 105 1, 106 0, 107 0, 108 0, 96 0, 97 0, 98 0, 99 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 54 1
29 0, 29 0, 109 1, 110 1, 29 0, 111 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 1 1, 2 1, 112 1, 113 1, 114 1, 115 1, 116 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 116 1, 117 1, 118 1, 119 1, 120 1, 121 1, 122 1, 123 1, 29 0, 29 0, 124 1, 125 1, 126 1, 127 1, 128 1, 129 0, 130 1, 131 1, 120 1, 121 1, 122 1, 123 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 132 0, 116 0, 55 1
29 0, 133 1, 134 1, 135 1, 136 1, 137 1, 138 1, 139 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 140 1, 141 1, 142 1, 143 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 144 1, 145 1, 29 0, 29 0, 29 0, 146 1, 147 1, 29 0, 29 0, 148 1, 149 1, 29 0, 29 0, 150 1, 151 1, 152 1, 29 0, 29 0, 29 0, 146 1, 147 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 153 0, 154 0, 56 1
29 0, 29 0, 29 0, 155 1, 156 1, 157 1, 158 1, 159 1, 29 0, 160 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 161 1, 162 1, 87 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 163 1, 164 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 71 0, 72 0, 165 1
29 0, 29 0, 110 1, 29 0, 160 1, 166 1, 167 1, 168 1, 169 1, 170 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 171 1, 74 1, 75 1, 76 1
133 1, 134 1, 135 1, 136 1, 137 1, 172 1, 173 1, 174 1, 175 1, 176 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 55 1, 177 0, 178 0, 179 0, 180 1
29 0, 109 1, 155 1, 156 1, 157 1, 181 1, 182 1, 29 0, 183 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 56 1, 178 0, 178 0, 177 1, 184 1
29 0, 29 0, 29 0, 29 0, 185 1, 186 1, 187 1, 29 0, 160 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 55 1, 179 0, 180 0, 178 0, 178 1, 178 1
29 0, 29 0, 29 0, 29 0, 188 0, 189 1, 190 1, 191 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 192 0, 193 0, 56 1, 177 0, 184 0, 178 0, 178 0, 178 1
64 0, 65 0, 66 0, 67 0, 194 1, 195 1, 196 1, 197 1, 64 0, 198 0, 199 0, 200 0, 64 0, 198 0, 199 0, 201 0, 64 0, 65 0, 66 0, 67 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 202 0, 203 0, 177 1, 178 0, 178 0, 178 0, 178 0, 178 1
77 1, 74 1, 75 1, 76 1, 77 1, 74 1, 75 1, 76 1, 77 1, 74 1, 75 1, 76 1, 77 1, 74 1, 75 1, 76 1, 77 1, 74 1, 75 1, 76 1, 204 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 171 1, 77 1, 74 1, 75 1, 76 1, 77 1, 74 1, 75 1, 76 1, 77 1, 74 1, 75 1, 76 1, 77 1, 74 1, 75 1, 76 1, 178 1, 178 0, 178 0, 178 0, 178 0, 178 1
205 1, 206 1, 207 1, 208 1, 209 1, 210 1, 211 1, 212 1, 213 1, 214 1, 215 1, 216 1, 217 1, 218 1, 219 1, 218 1, 218 1, 219 1, 220 1, 221 1, 222 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 223 1, 224 0, 225 0, 218 0, 218 0, 218 0, 218 0, 218 0, 218 0, 218 0, 218 0, 218 0, 218 0, 218 0, 218 0, 218 0, 218 0, 218 0, 218 0, 218 0, 218 0, 218 0, 218 1
226 1, 227 1, 228 1, 229 1, 230 1, 231 1, 232 1, 29 0, 29 0, 233 1, 234 1, 235 1, 236 1, 214 1, 215 1, 216 1, 217 1, 237 1, 238 1, 239 1, 240 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 241 1, 242 0, 243 0, 219 0, 244 0, 245 0, 218 0, 218 0, 218 0, 218 0, 218 0, 218 0, 218 0, 218 0, 218 0, 218 0, 218 0, 218 0, 218 0, 218 0, 218 0, 218 0, 218 1
246 1, 247 1, 29 0, 29 0, 29 0, 248 1, 249 1, 29 0, 29 0, 250 1, 251 1, 29 0, 29 0, 233 1, 234 1, 235 1, 236 1, 252 1, 253 1, 254 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 255 1, 256 0, 257 0, 218 0, 219 0, 258 0, 218 0, 244 0, 245 0, 218 0, 218 0, 218 0, 218 0, 244 0, 245 0, 218 0, 218 0, 218 0, 218 0, 218 0, 218 0, 218 0, 218 1
259 1, 260 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 250 1, 251 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 261 1, 262 1, 219 1, 208 0, 209 0, 210 0, 211 0, 219 0, 258 0, 218 0, 218 0, 218 0, 218 0, 219 0, 258 0, 206 0, 207 0, 208 0, 209 0, 210 0, 211 1, 212 1, 213 1
29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 1, 29 1, 263 1, 264 1, 230 1, 231 1, 232 1, 265 1, 220 1, 221 0, 222 0, 214 0, 215 0, 216 0, 219 0, 227 1, 228 1, 229 1, 230 1, 231 1, 232 1, 29 0, 29 0
29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 266 1, 267 1, 268 1, 269 1, 270 1, 29 0, 248 1, 249 1, 237 1, 238 0, 239 1, 240 1, 233 1, 234 1, 235 1, 246 1, 247 1, 29 0, 29 0, 29 0, 248 1, 249 1, 29 0, 29 0
29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 271 1, 272 1, 273 1, 274 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 275 1, 276 1, 277 1, 278 1, 279 1, 29 0, 29 0, 29 0, 252 1, 253 1, 254 1, 29 0, 250 1, 251 1, 29 0, 259 1, 260 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0
