  name World4
  file ./world4_transparencia.bmp
  screen_orig_x 1024
  screen_orig_y 576
  tiles_orig_size_x 8 
  tiles_orig_size_y 8 
  screen_tiles_x 568  
  screen_tiles_y 568  
  tiles_new_size_x  32 
  tiles_new_size_y  32 
  num_scroll_planes_back 0
  num_scroll_planes_front 0
  map 
1 0, 2 0, 3 0, 4 0, 1 0, 2 0, 3 0, 4 0, 1 0, 2 0, 3 0, 4 0, 1 0, 2 0, 3 0, 4 0, 1 0, 2 0, 3 0, 4 0, 1 0, 2 0, 3 0, 4 0, 1 0, 2 0, 3 0, 4 0, 1 0, 2 0, 3 0, 4 0, 5 0, 6 0, 7 0, 8 0, 5 0, 6 0, 7 0, 8 0, 5 0, 6 0, 7 0, 8 0, 5 0, 6 0, 7 0, 8 0, 5 0, 6 0, 7 0, 8 0, 5 0, 6 0, 7 0, 8 0, 5 0, 6 0, 7 0, 8 0, 5 0, 6 0, 7 0, 8 0, 5 0, 6 0, 7 0, 8 0, 5 0, 6 0, 7 0, 8 0, 5 0, 6 0, 7 0, 8 0, 5 0, 6 0, 7 0, 8 0, 5 0, 6 0, 7 0, 8 0, 5 0, 6 0, 7 0, 8 0, 5 0, 6 0, 7 0, 8 0, 5 0, 6 0, 7 0, 8 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0
29 0, 30 0, 31 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 95 1, 95 1, 95 1, 95 1, 95 1, 95 1, 95 1, 95 1, 95 1, 95 1, 95 1, 95 1, 95 1, 95 1, 95 1, 95 1, 95 1, 95 1, 95 1, 95 1, 95 1, 96 1, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 97 0, 98 0, 99 0, 100 0, 9 0, 9 0, 9 0, 9 0, 9 0, 59 0, 60 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0
36 0, 30 0, 37 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 101 1, 4 1, 1 1, 2 1, 3 1, 4 1, 1 1, 2 1, 3 1, 4 1, 1 1, 2 1, 3 1, 4 1, 1 1, 2 1, 3 1, 4 1, 1 1, 2 1, 3 1, 4 1, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 102 0, 103 0, 104 0, 105 0, 9 0, 9 0, 9 0, 9 0, 9 0, 59 0, 60 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0
47 0, 48 0, 10 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 10 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 32 0, 33 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 59 0, 60 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0
18 0, 19 0, 20 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 21 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 106 0, 107 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 38 0, 39 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 38 0, 39 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 59 0, 60 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0
29 0, 30 0, 31 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 31 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 97 0, 98 0, 99 0, 100 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 51 0, 52 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 51 0, 52 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 59 0, 60 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0
36 0, 30 0, 37 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 108 1, 40 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 102 0, 103 0, 104 0, 105 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 93 0, 94 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0
47 0, 48 0, 10 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 10 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 109 0, 110 0, 111 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 97 0, 98 0, 99 0, 100 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0
18 0, 61 0, 20 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 21 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 112 0, 113 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 114 0, 115 0, 116 0, 117 0, 9 0, 9 0, 9 0, 118 0, 119 0, 9 0, 102 0, 103 0, 104 0, 105 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0
29 0, 30 0, 31 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 31 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 120 0, 121 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 122 0, 123 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0
36 0, 30 0, 37 1, 87 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 40 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 124 0, 125 0, 9 0, 126 0, 127 0, 128 0, 129 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 130 0, 131 0, 9 0, 126 0, 127 0, 128 0, 129 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0
47 0, 48 0, 10 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 10 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 132 0, 133 0, 9 0, 134 0, 135 0, 136 0, 137 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 138 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 138 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 138 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 138 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 138 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 138 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 139 0, 140 0, 9 0, 134 0, 135 0, 136 0, 137 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0
18 0, 19 0, 20 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 21 1, 9 0, 9 0, 9 0, 9 0, 9 0, 95 1, 95 1, 95 1, 95 1, 95 1, 95 1, 95 1, 95 1, 95 1, 95 1, 95 1, 95 1, 95 1, 95 1, 95 1, 95 1, 12 1, 141 1, 142 1, 13 1, 143 1, 141 1, 142 1, 13 1, 12 1, 141 1, 142 1, 13 1, 143 1, 141 1, 142 1, 13 1, 12 1, 141 1, 142 1, 13 1, 143 1, 141 1, 142 1, 13 1, 12 1, 141 1, 142 1, 13 1, 143 1, 141 1, 142 1, 13 1, 12 1, 141 1, 142 1, 13 1, 143 1, 141 1, 142 1, 13 1, 12 1, 141 1, 142 1, 13 1, 143 1, 141 1, 142 1, 13 1, 144 1, 144 1, 144 1, 13 1, 12 1, 141 1, 142 1, 145 1, 146 1, 141 1, 142 1, 13 1, 12 1, 141 1, 142 1, 13 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0
29 0, 30 0, 31 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 31 1, 9 0, 9 0, 9 0, 9 0, 9 0, 147 1, 148 0, 149 0, 150 0, 147 0, 148 0, 149 0, 150 0, 147 0, 148 0, 149 0, 150 0, 147 0, 148 0, 149 0, 150 0, 12 0, 13 0, 12 0, 141 0, 142 0, 13 0, 12 0, 141 0, 142 0, 13 0, 12 0, 141 0, 142 0, 13 0, 12 0, 141 0, 142 0, 13 0, 12 0, 141 0, 142 0, 13 0, 12 0, 141 0, 142 0, 13 0, 12 0, 141 0, 142 0, 13 0, 12 0, 13 0, 12 0, 13 0, 12 0, 141 0, 142 0, 13 0, 12 0, 141 0, 142 0, 13 0, 12 0, 141 0, 142 0, 13 0, 12 0, 141 0, 3 0, 4 0, 1 0, 151 0, 142 0, 13 0, 12 0, 141 0, 142 0, 13 0, 12 0, 141 0, 142 0, 13 0, 12 0, 13 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0
36 0, 30 0, 37 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 40 1, 9 0, 9 0, 9 0, 9 0, 9 0, 14 1, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 1, 14 1, 16 1, 17 1, 15 1, 14 1, 16 1, 17 1, 15 1, 14 1, 16 1, 17 1, 15 1, 14 1, 16 1, 17 1, 15 1, 14 1, 16 1, 17 1, 15 1, 14 1, 16 1, 17 1, 15 1, 14 1, 16 1, 17 1, 15 1, 14 1, 16 1, 17 1, 15 1
47 0, 48 0, 10 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 10 1, 9 0, 9 0, 9 0, 9 0, 9 0, 14 1, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 15 0, 14 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 15 0, 14 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 15 0, 14 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 16 0, 17 0, 15 0, 14 0, 15 0
18 0, 19 0, 20 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 108 1, 21 1, 9 0, 9 0, 9 0, 9 0, 152 1, 153 1, 26 1, 27 1, 28 1, 22 1, 23 1, 24 1, 25 1, 14 1, 26 1, 27 1, 28 1, 22 1, 23 1, 24 1, 25 1, 14 1, 26 1, 27 1, 28 1, 22 1, 23 1, 24 1, 25 1, 14 1, 26 1, 27 1, 28 1, 22 1, 23 1, 24 1, 25 1, 14 1, 26 1, 27 1, 28 1, 22 1, 23 1, 24 1, 25 1, 14 1, 26 1, 27 1, 28 1, 22 1, 23 1, 24 1, 25 1, 14 1, 26 1, 27 1, 28 1, 22 1, 23 1, 24 1, 25 1, 14 1, 26 1, 27 1, 28 1, 22 1, 23 1, 24 1, 25 1, 14 1, 26 1, 27 1, 28 1, 22 1, 23 1, 24 1, 25 1, 14 1, 26 1, 27 1, 28 1, 22 1, 23 1, 24 1, 25 1, 14 1, 26 1, 27 1, 28 1, 22 1, 23 1, 24 1, 25 1, 14 1, 26 1, 27 1, 28 1, 22 1, 23 1, 24 1, 25 1, 14 1, 26 1, 27 1, 28 1, 22 1, 23 1, 24 1, 25 1, 14 1, 26 1, 27 1, 28 1, 22 1, 23 1, 24 1, 25 1
29 0, 30 0, 31 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 31 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 32 0, 33 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 34 0, 35 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 34 0, 35 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 34 0, 35 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 34 0, 35 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 34 0, 35 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 34 0, 35 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 154 1
36 0, 30 0, 37 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 40 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 42 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 155 0, 156 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 155 0, 156 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 155 0, 156 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 155 0, 156 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 157 0, 9 0, 158 0, 9 0, 9 0, 9 0, 9 0, 159 1
47 0, 48 0, 10 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 10 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 38 0, 39 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 38 0, 39 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 160 0, 161 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 160 0, 161 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 162 0, 163 0, 9 0, 164 0, 57 0, 9 0, 9 0, 9 0, 165 1
18 0, 61 0, 20 1, 87 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 21 1, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 51 0, 52 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 51 0, 52 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 49 0, 50 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 166 0, 167 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 166 0, 167 0, 9 0, 9 0, 41 0, 53 0, 9 0, 9 0, 9 0, 9 0, 9 0, 9 0, 168 0, 169 0, 9 0, 170 0, 67 0, 9 0, 9 0, 9 0, 171 1
